Date_UTC,Time_UTC,Sun_Longitude,Moon_Longitude,Venus_Longitude
1956-07-30,00:00,127.401,27.5361,87.5277
1956-07-31,00:00,128.3574,40.6498,88.048
1956-08-01,00:00,129.3141,54.1351,88.5914
1956-08-02,00:00,130.2711,68.0316,89.157
1956-08-03,00:00,131.2284,82.352,89.7441
1956-08-04,00:00,132.1861,97.0676,90.3516
1956-08-05,00:00,133.1441,112.0977,90.979
1956-08-06,00:00,134.1024,127.3094,91.6253
1956-08-07,00:00,135.061,142.5321,92.2898
1956-08-08,00:00,136.0199,157.5851,92.9719
1956-08-09,00:00,136.9791,172.3103,93.6708
1956-08-10,00:00,137.9385,186.5974,94.3859
1956-08-11,00:00,138.8981,200.3945,95.1167
1956-08-12,00:00,139.858,213.7042,95.8626
1956-08-13,00:00,140.8182,226.5706,96.623
1956-08-14,00:00,141.7786,239.0644,97.3975
1956-08-15,00:00,142.7393,251.2689,98.1856
1956-08-16,00:00,143.7003,263.2696,98.9867
1956-08-17,00:00,144.6615,275.1472,99.8006
1956-08-18,00:00,145.6231,286.9729,100.6267
1956-08-19,00:00,146.585,298.8054,101.4647
1956-08-20,00:00,147.5472,310.6909,102.3141
1956-08-21,00:00,148.5099,322.6631,103.1747
1956-08-22,00:00,149.4728,334.7454,104.046
1956-08-23,00:00,150.4363,346.9548,104.9277
1956-08-24,00:00,151.4001,359.3058,105.8195
1956-08-25,00:00,152.3644,11.8151,106.7211
1956-08-26,00:00,153.3291,24.5054,107.6321
1956-08-27,00:00,154.2943,37.407,108.5522
1956-08-28,00:00,155.2601,50.5578,109.4812
1956-08-29,00:00,156.2263,63.9987,110.4188
1956-08-30,00:00,157.1931,77.7663,111.3647
1956-08-31,00:00,158.1604,91.8815,112.3186
1956-09-01,00:00,159.1283,106.3362,113.2802
1956-09-02,00:00,160.0967,121.0816,114.2493
1956-09-03,00:00,161.0656,136.0219,115.2257
1956-09-04,00:00,162.035,151.0205,116.209
1956-09-05,00:00,163.0049,165.919,117.1992
1956-09-06,00:00,163.9753,180.5647,118.1958
1956-09-07,00:00,164.9461,194.8365,119.1988
1956-09-08,00:00,165.9174,208.6621,120.208
1956-09-09,00:00,166.8891,222.0214,121.2232
1956-09-10,00:00,167.8613,234.9393,122.2442
1956-09-11,00:00,168.8339,247.4739,123.2709
1956-09-12,00:00,169.8069,259.7032,124.3032
1956-09-13,00:00,170.7804,271.7149,125.3408
1956-09-14,00:00,171.7543,283.5971,126.3838
1956-09-15,00:00,172.7287,295.4327,127.4319
1956-09-16,00:00,173.7035,307.2949,128.4851
1956-09-17,00:00,174.6788,319.2441,129.5432
1956-09-18,00:00,175.6546,331.3261,130.6062
1956-09-19,00:00,176.6309,343.5715,131.6738
1956-09-20,00:00,177.6077,355.9976,132.7461
1956-09-21,00:00,178.5851,8.6105,133.823
1956-09-22,00:00,179.563,21.41,134.9042
1956-09-23,00:00,180.5415,34.3944,135.9898
1956-09-24,00:00,181.5206,47.5651,137.0796
1956-09-25,00:00,182.5002,60.9287,138.1736
1956-09-26,00:00,183.4806,74.4973,139.2717
1956-09-27,00:00,184.4615,88.2841,140.3736
1956-09-28,00:00,185.4431,102.297,141.4795
1956-09-29,00:00,186.4254,116.5291,142.5891
1956-09-30,00:00,187.4082,130.9493,143.7023
1956-10-01,00:00,188.3918,145.4972,144.8191
1956-10-02,00:00,189.3759,160.0829,145.9393
1956-10-03,00:00,190.3607,174.5967,147.0629
1956-10-04,00:00,191.346,188.9248,148.1897
1956-10-05,00:00,192.3319,202.9672,149.3197
1956-10-06,00:00,193.3184,216.6533,150.4528
1956-10-07,00:00,194.3054,229.949,151.5889
1956-10-08,00:00,195.2929,242.8575,152.7279
1956-10-09,00:00,196.281,255.4139,153.8699
1956-10-10,00:00,197.2695,267.6772,155.0146
1956-10-11,00:00,198.2585,279.7217,156.1621
1956-10-12,00:00,199.2481,291.6304,157.3124
1956-10-13,00:00,200.2381,303.488,158.4653
1956-10-14,00:00,201.2286,315.3759,159.6208
1956-10-15,00:00,202.2196,327.3682,160.7789
1956-10-16,00:00,203.2111,339.5274,161.9395
1956-10-17,00:00,204.2031,351.9013,163.1026
1956-10-18,00:00,205.1957,4.5205,164.2682
1956-10-19,00:00,206.1887,17.3979,165.4362
1956-10-20,00:00,207.1824,30.5293,166.6065
1956-10-21,00:00,208.1765,43.8968,167.7792
1956-10-22,00:00,209.1713,57.4731,168.9542
1956-10-23,00:00,210.1667,71.227,170.1315
1956-10-24,00:00,211.1626,85.1275,171.3109
1956-10-25,00:00,212.1592,99.1457,172.4926
1956-10-26,00:00,213.1564,113.255,173.6763
1956-10-27,00:00,214.1542,127.428,174.8621
1956-10-28,00:00,215.1526,141.633,176.05
1956-10-29,00:00,216.1517,155.831,177.2397
1956-10-30,00:00,217.1514,169.9734,178.4314
1956-10-31,00:00,218.1517,184.0047,179.6249
1956-11-01,00:00,219.1525,197.8664,180.8202
1956-11-02,00:00,220.1539,211.5043,182.0172
1956-11-03,00:00,221.1558,224.8753,183.2159
1956-11-04,00:00,222.1582,237.9532,184.4162
1956-11-05,00:00,223.1611,250.7327,185.6181
1956-11-06,00:00,224.1645,263.2291,186.8215
1956-11-07,00:00,225.1683,275.4778,188.0264
1956-11-08,00:00,226.1726,287.5306,189.2328
1956-11-09,00:00,227.1772,299.4522,190.4405
1956-11-10,00:00,228.1823,311.3164,191.6497
1956-11-11,00:00,229.1878,323.2018,192.8602
1956-11-12,00:00,230.1937,335.1879,194.0721
1956-11-13,00:00,231.2,347.3505,195.2853
1956-11-14,00:00,232.2066,359.7573,196.4997
1956-11-15,00:00,233.2137,12.4625,197.7154
1956-11-16,00:00,234.2211,25.5014,198.9324
1956-11-17,00:00,235.229,38.8861,200.1505
1956-11-18,00:00,236.2372,52.6022,201.3699
1956-11-19,00:00,237.2459,66.609,202.5904
1956-11-20,00:00,238.255,80.8431,203.8121
1956-11-21,00:00,239.2645,95.2254,205.035
1956-11-22,00:00,240.2745,109.6711,206.2589
1956-11-23,00:00,241.285,124.0991,207.484
1956-11-24,00:00,242.2959,138.4405,208.7101
1956-11-25,00:00,243.3073,152.6424,209.9372
1956-11-26,00:00,244.3192,166.6687,211.1654
1956-11-27,00:00,245.3315,180.4977,212.3945
1956-11-28,00:00,246.3443,194.1175,213.6245
1956-11-29,00:00,247.3575,207.5227,214.8554
1956-11-30,00:00,248.371,220.7107,216.0872
1956-12-01,00:00,249.385,233.6808,217.3197
1956-12-02,00:00,250.3993,246.4345,218.553
1956-12-03,00:00,251.4139,258.9771,219.7871
1956-12-04,00:00,252.4288,271.3201,221.0218
1956-12-05,00:00,253.444,283.4837,222.2573
1956-12-06,00:00,254.4594,295.4983,223.4933
1956-12-07,00:00,255.475,307.4059,224.73
1956-12-08,00:00,256.4909,319.2598,225.9673
1956-12-09,00:00,257.507,331.1233,227.2052
1956-12-10,00:00,258.5232,343.0686,228.4436
1956-12-11,00:00,259.5397,355.1731,229.6826
1956-12-12,00:00,260.5563,7.5156,230.9221
1956-12-13,00:00,261.573,20.1708,232.1621
1956-12-14,00:00,262.5899,33.2021,233.4026
1956-12-15,00:00,263.6069,46.6525,234.6435
1956-12-16,00:00,264.624,60.5347,235.885
1956-12-17,00:00,265.6413,74.8225,237.1269
1956-12-18,00:00,266.6588,89.4463,238.3693
1956-12-19,00:00,267.6764,104.2963,239.6122
1956-12-20,00:00,268.6942,119.2354,240.8556
1956-12-21,00:00,269.7122,134.1197,242.0994
1956-12-22,00:00,270.7304,148.8209,243.3436
1956-12-23,00:00,271.7489,163.2438,244.5883
1956-12-24,00:00,272.7675,177.334,245.8334
1956-12-25,00:00,273.7862,191.0752,247.0788
1956-12-26,00:00,274.8052,204.4812,248.3247
1956-12-27,00:00,275.8243,217.584,249.5709
1956-12-28,00:00,276.8436,230.4242,250.8174
1956-12-29,00:00,277.863,243.0424,252.0642
1956-12-30,00:00,278.8825,255.475,253.3114
1956-12-31,00:00,279.9021,267.7518,254.5587
1957-01-01,00:00,280.9217,279.8969,255.8063
1957-01-02,00:00,281.9413,291.9313,257.0541
1957-01-03,00:00,282.9609,303.876,258.3021
1957-01-04,00:00,283.9805,315.7561,259.5503
1957-01-05,00:00,285.0,327.6041,260.7987
1957-01-06,00:00,286.0195,339.4628,262.0472
1957-01-07,00:00,287.0388,351.3861,263.2958
1957-01-08,00:00,288.0581,3.439,264.5445
1957-01-09,00:00,289.0772,15.6962,265.7934
1957-01-10,00:00,290.0962,28.2375,267.0424
1957-01-11,00:00,291.1151,41.1421,268.2915
1957-01-12,00:00,292.1337,54.479,269.5406
1957-01-13,00:00,293.1522,68.2946,270.7899
1957-01-14,00:00,294.1705,82.5972,272.0392
1957-01-15,00:00,295.1887,97.3436,273.2887
1957-01-16,00:00,296.2067,112.4314,274.5382
1957-01-17,00:00,297.2246,127.7055,275.7879
1957-01-18,00:00,298.2423,142.9794,277.0376
1957-01-19,00:00,299.2599,158.0694,278.2875
1957-01-20,00:00,300.2774,172.8265,279.5375
1957-01-21,00:00,301.2948,187.1568,280.7876
1957-01-22,00:00,302.3121,201.025,282.0378
1957-01-23,00:00,303.3292,214.445,283.2881
1957-01-24,00:00,304.3463,227.4642,284.5385
1957-01-25,00:00,305.3632,240.1475,285.789
1957-01-26,00:00,306.3799,252.5651,287.0395
1957-01-27,00:00,307.3965,264.7829,288.29
1957-01-28,00:00,308.4129,276.8581,289.5406
1957-01-29,00:00,309.429,288.8363,290.7912
1957-01-30,00:00,310.445,300.7524,292.0418
1957-01-31,00:00,311.4606,312.6328,293.2924
1957-02-01,00:00,312.476,324.499,294.543
1957-02-02,00:00,313.491,336.3722,295.7935
1957-02-03,00:00,314.5058,348.278,297.044
1957-02-04,00:00,315.5201,0.2504,298.2944
1957-02-05,00:00,316.5341,12.3344,299.5447
1957-02-06,00:00,317.5477,24.5867,300.7949
1957-02-07,00:00,318.5609,37.0753,302.0451
1957-02-08,00:00,319.5737,49.8747,303.2952
1957-02-09,00:00,320.5861,63.0589,304.5451
1957-02-10,00:00,321.598,76.6907,305.795
1957-02-11,00:00,322.6094,90.8059,307.0447
1957-02-12,00:00,323.6204,105.3964,308.2943
1957-02-13,00:00,324.631,120.3957,309.5439
1957-02-14,00:00,325.6411,135.674,310.7933
1957-02-15,00:00,326.6508,151.0511,312.0427
1957-02-16,00:00,327.6601,166.3262,313.292
1957-02-17,00:00,328.669,181.3158,314.5412
1957-02-18,00:00,329.6776,195.8852,315.7904
1957-02-19,00:00,330.6858,209.9632,317.0395
1957-02-20,00:00,331.6936,223.5392,318.2886
1957-02-21,00:00,332.7011,236.6492,319.5376
1957-02-22,00:00,333.7082,249.3587,320.7865
1957-02-23,00:00,334.7149,261.7475,322.0353
1957-02-24,00:00,335.7212,273.8978,323.284
1957-02-25,00:00,336.7272,285.8863,324.5327
1957-02-26,00:00,337.7327,297.7795,325.7812
1957-02-27,00:00,338.7378,309.6319,327.0296
1957-02-28,00:00,339.7424,321.4851,328.2779
1957-03-01,00:00,340.7466,333.3703,329.526
1957-03-02,00:00,341.7503,345.3106,330.774
1957-03-03,00:00,342.7535,357.3258,332.0218
1957-03-04,00:00,343.7561,9.4364,333.2694
1957-03-05,00:00,344.7583,21.6683,334.5169
1957-03-06,00:00,345.7598,34.0559,335.7641
1957-03-07,00:00,346.7608,46.6434,337.0111
1957-03-08,00:00,347.7612,59.4838,338.258
1957-03-09,00:00,348.761,72.634,339.5045
1957-03-10,00:00,349.7602,86.1477,340.7509
1957-03-11,00:00,350.7588,100.0632,341.997
1957-03-12,00:00,351.7567,114.3892,343.2429
1957-03-13,00:00,352.754,129.0907,344.4885
1957-03-14,00:00,353.7508,144.0807,345.7339
1957-03-15,00:00,354.7469,159.2226,346.9791
1957-03-16,00:00,355.7424,174.3484,348.2241
1957-03-17,00:00,356.7374,189.2866,349.4689
1957-03-18,00:00,357.7319,203.8927,350.7135
1957-03-19,00:00,358.7259,218.0697,351.9579
1957-03-20,00:00,359.7193,231.7753,353.2021
1957-03-21,00:00,0.7123,245.0163,354.4461
1957-03-22,00:00,1.7048,257.8366,355.6899
1957-03-23,00:00,2.6968,270.304,356.9336
1957-03-24,00:00,3.6883,282.4981,358.1771
1957-03-25,00:00,4.6793,294.5011,359.4204
1957-03-26,00:00,5.6698,306.3915,0.6635
1957-03-27,00:00,6.6598,318.24,1.9063
1957-03-28,00:00,7.6493,330.1063,3.149
1957-03-29,00:00,8.6383,342.0387,4.3915
1957-03-30,00:00,9.6267,354.0738,5.6337
1957-03-31,00:00,10.6146,6.2382,6.8757
1957-04-01,00:00,11.6019,18.5513,8.1174
1957-04-02,00:00,12.5887,31.0285,9.3589
1957-04-03,00:00,13.5748,43.6848,10.6001
1957-04-04,00:00,14.5604,56.5379,11.841
1957-04-05,00:00,15.5453,69.6091,13.0817
1957-04-06,00:00,16.5296,82.923,14.322
1957-04-07,00:00,17.5132,96.5029,15.5621
1957-04-08,00:00,18.4963,110.3649,16.8018
1957-04-09,00:00,19.4786,124.5093,18.0412
1957-04-10,00:00,20.4603,138.9112,19.2804
1957-04-11,00:00,21.4414,153.515,20.5192
1957-04-12,00:00,22.4218,168.2331,21.7577
1957-04-13,00:00,23.4017,182.9536,22.996
1957-04-14,00:00,24.3809,197.5545,24.2339
1957-04-15,00:00,25.3596,211.9217,25.4716
1957-04-16,00:00,26.3378,225.9654,26.709
1957-04-17,00:00,27.3155,239.63,27.9462
1957-04-18,00:00,28.2926,252.8969,29.1831
1957-04-19,00:00,29.2693,265.7813,30.4198
1957-04-20,00:00,30.2455,278.3252,31.6563
1957-04-21,00:00,31.2212,290.5896,32.8925
1957-04-22,00:00,32.1965,302.6467,34.1286
1957-04-23,00:00,33.1713,314.5739,35.3644
1957-04-24,00:00,34.1456,326.4485,36.5999
1957-04-25,00:00,35.1196,338.3435,37.8353
1957-04-26,00:00,36.093,350.3245,39.0704
1957-04-27,00:00,37.066,2.4469,40.3053
1957-04-28,00:00,38.0386,14.7544,41.54
1957-04-29,00:00,39.0106,27.2779,42.7744
1957-04-30,00:00,39.9822,40.0351,44.0085
1957-05-01,00:00,40.9533,53.032,45.2425
1957-05-02,00:00,41.9239,66.2645,46.4761
1957-05-03,00:00,42.894,79.7209,47.7095
1957-05-04,00:00,43.8635,93.3842,48.9426
1957-05-05,00:00,44.8325,107.2338,50.1754
1957-05-06,00:00,45.801,121.2453,51.4079
1957-05-07,00:00,46.7689,135.3903,52.6401
1957-05-08,00:00,47.7362,149.634,53.8721
1957-05-09,00:00,48.7031,163.9337,55.1037
1957-05-10,00:00,49.6693,178.2376,56.335
1957-05-11,00:00,50.6351,192.4862,57.5661
1957-05-12,00:00,51.6004,206.6155,58.7969
1957-05-13,00:00,52.5653,220.5624,60.0274
1957-05-14,00:00,53.5297,234.2714,61.2576
1957-05-15,00:00,54.4937,247.7007,62.4876
1957-05-16,00:00,55.4573,260.8269,63.7174
1957-05-17,00:00,56.4205,273.6472,64.9469
1957-05-18,00:00,57.3833,286.1799,66.1762
1957-05-19,00:00,58.3459,298.4619,67.4054
1957-05-20,00:00,59.3081,310.5462,68.6343
1957-05-21,00:00,60.27,322.4976,69.863
1957-05-22,00:00,61.2316,334.3887,71.0915
1957-05-23,00:00,62.193,346.2964,72.3199
1957-05-24,00:00,63.154,358.2972,73.548
1957-05-25,00:00,64.1148,10.4638,74.776
1957-05-26,00:00,65.0753,22.8601,76.0038
1957-05-27,00:00,66.0355,35.5372,77.2314
1957-05-28,00:00,66.9954,48.5281,78.4588
1957-05-29,00:00,67.955,61.8442,79.686
1957-05-30,00:00,68.9143,75.4724,80.913
1957-05-31,00:00,69.8733,89.3755,82.1398
1957-06-01,00:00,70.832,103.4957,83.3663
1957-06-02,00:00,71.7904,117.7616,84.5927
1957-06-03,00:00,72.7484,132.0973,85.8187
1957-06-04,00:00,73.706,146.4314,87.0445
1957-06-05,00:00,74.6633,160.7041,88.2701
1957-06-06,00:00,75.6203,174.8699,89.4954
1957-06-07,00:00,76.5769,188.897,90.7204
1957-06-08,00:00,77.5333,202.7638,91.9451
1957-06-09,00:00,78.4893,216.4546,93.1696
1957-06-10,00:00,79.445,229.9563,94.3938
1957-06-11,00:00,80.4005,243.256,95.6178
1957-06-12,00:00,81.3558,256.3415,96.8415
1957-06-13,00:00,82.3108,269.204,98.065
1957-06-14,00:00,83.2657,281.8407,99.2882
1957-06-15,00:00,84.2204,294.2588,100.5113
1957-06-16,00:00,85.175,306.4779,101.7341
1957-06-17,00:00,86.1295,318.5317,102.9567
1957-06-18,00:00,87.0839,330.4676,104.179
1957-06-19,00:00,88.0381,342.346,105.4012
1957-06-20,00:00,88.9924,354.2376,106.6232
1957-06-21,00:00,89.9465,6.2206,107.845
1957-06-22,00:00,90.9007,18.3766,109.0666
1957-06-23,00:00,91.8548,30.7856,110.288
1957-06-24,00:00,92.8088,43.5191,111.5093
1957-06-25,00:00,93.7628,56.6325,112.7303
1957-06-26,00:00,94.7168,70.1557,113.9511
1957-06-27,00:00,95.6708,84.0837,115.1717
1957-06-28,00:00,96.6247,98.3711,116.392
1957-06-29,00:00,97.5785,112.9327,117.6122
1957-06-30,00:00,98.5323,127.6524,118.832
1957-07-01,00:00,99.4859,142.4007,120.0517
1957-07-02,00:00,100.4395,157.0557,121.271
1957-07-03,00:00,101.393,171.5207,122.49
1957-07-04,00:00,102.3464,185.7334,123.7087
1957-07-05,00:00,103.2998,199.6663,124.927
1957-07-06,00:00,104.253,213.3191,126.1451
1957-07-07,00:00,105.2062,226.7093,127.3628
1957-07-08,00:00,106.1593,239.8616,128.5801
1957-07-09,00:00,107.1124,252.8007,129.7971
1957-07-10,00:00,108.0655,265.5471,131.0137
1957-07-11,00:00,109.0186,278.1156,132.23
1957-07-12,00:00,109.9718,290.517,133.446
1957-07-13,00:00,110.925,302.7616,134.6616
1957-07-14,00:00,111.8783,314.8635,135.8769
1957-07-15,00:00,112.8318,326.8445,137.0918
1957-07-16,00:00,113.7853,338.7371,138.3065
1957-07-17,00:00,114.7391,350.5868,139.5207
1957-07-18,00:00,115.693,2.4519,140.7347
1957-07-19,00:00,116.6471,14.4031,141.9483
1957-07-20,00:00,117.6014,26.52,143.1616
1957-07-21,00:00,118.5559,38.8881,144.3746
1957-07-22,00:00,119.5106,51.5913,145.5873
1957-07-23,00:00,120.4656,64.7037,146.7996
1957-07-24,00:00,121.4208,78.2771,148.0116
1957-07-25,00:00,122.3762,92.3277,149.2232
1957-07-26,00:00,123.3319,106.8226,150.4345
1957-07-27,00:00,124.2878,121.6736,151.6454
1957-07-28,00:00,125.2439,136.7428,152.8559
1957-07-29,00:00,126.2001,151.8624,154.066
1957-07-30,00:00,127.1566,166.8641,155.2757
1957-07-31,00:00,128.1132,181.6089,156.4849
1957-08-01,00:00,129.07,196.0048,157.6937
1957-08-02,00:00,130.0269,210.0113,158.902
1957-08-03,00:00,130.984,223.6308,160.1097
1957-08-04,00:00,131.9413,236.8956,161.3169
1957-08-05,00:00,132.8987,249.853,162.5236
1957-08-06,00:00,133.8564,262.5547,163.7298
1957-08-07,00:00,134.8143,275.0483,164.9354
1957-08-08,00:00,135.7724,287.3736,166.1404
1957-08-09,00:00,136.7308,299.5616,167.3449
1957-08-10,00:00,137.6895,311.6358,168.5488
1957-08-11,00:00,138.6485,323.6159,169.7521
1957-08-12,00:00,139.6078,335.5221,170.9549
1957-08-13,00:00,140.5675,347.379,172.1571
1957-08-14,00:00,141.5275,359.2197,173.3587
1957-08-15,00:00,142.4879,11.0883,174.5598
1957-08-16,00:00,143.4487,23.0414,175.7603
1957-08-17,00:00,144.4099,35.1473,176.9602
1957-08-18,00:00,145.3716,47.4837,178.1596
1957-08-19,00:00,146.3337,60.133,179.3584
1957-08-20,00:00,147.2963,73.1749,180.5566
1957-08-21,00:00,148.2593,86.6742,181.7543
1957-08-22,00:00,149.2228,100.6671,182.9514
1957-08-23,00:00,150.1868,115.1445,184.1479
1957-08-24,00:00,151.1513,130.0393,185.3438
1957-08-25,00:00,152.1161,145.2248,186.5391
1957-08-26,00:00,153.0814,160.5282,187.7337
1957-08-27,00:00,154.0471,175.7599,188.9277
1957-08-28,00:00,155.0133,190.7483,190.121
1957-08-29,00:00,155.9797,205.3669,191.3136
1957-08-30,00:00,156.9466,219.5467,192.5055
1957-08-31,00:00,157.9138,233.2727,193.6966
1957-09-01,00:00,158.8815,246.5707,194.8869
1957-09-02,00:00,159.8494,259.4928,196.0763
1957-09-03,00:00,160.8178,272.1028,197.265
1957-09-04,00:00,161.7866,284.4661,198.4528
1957-09-05,00:00,162.7558,296.6432,199.6397
1957-09-06,00:00,163.7254,308.6862,200.8258
1957-09-07,00:00,164.6954,320.6375,202.0109
1957-09-08,00:00,165.666,332.5312,203.1952
1957-09-09,00:00,166.6369,344.3957,204.3785
1957-09-10,00:00,167.6084,356.2566,205.561
1957-09-11,00:00,168.5804,8.1415,206.7425
1957-09-12,00:00,169.553,20.0828,207.9231
1957-09-13,00:00,170.5261,32.1209,209.1027
1957-09-14,00:00,171.4997,44.3058,210.2814
1957-09-15,00:00,172.4739,56.6967,211.4592
1957-09-16,00:00,173.4488,69.3593,212.636
1957-09-17,00:00,174.4242,82.3612,213.8118
1957-09-18,00:00,175.4002,95.7628,214.9866
1957-09-19,00:00,176.3769,109.6056,216.1605
1957-09-20,00:00,177.3541,123.8982,217.3334
1957-09-21,00:00,178.332,138.6026,218.5053
1957-09-22,00:00,179.3105,153.6275,219.6761
1957-09-23,00:00,180.2896,168.8321,220.8459
1957-09-24,00:00,181.2692,184.0457,222.0146
1957-09-25,00:00,182.2494,199.0955,223.1822
1957-09-26,00:00,183.2301,213.8359,224.3487
1957-09-27,00:00,184.2114,228.1678,225.5139
1957-09-28,00:00,185.1931,242.0442,226.6778
1957-09-29,00:00,186.1753,255.4654,227.8404
1957-09-30,00:00,187.158,268.4671,229.0017
1957-10-01,00:00,188.1412,281.1075,230.1616
1957-10-02,00:00,189.1248,293.4561,231.3201
1957-10-03,00:00,190.109,305.5851,232.477
1957-10-04,00:00,191.0936,317.5633,233.6325
1957-10-05,00:00,192.0788,329.4529,234.7864
1957-10-06,00:00,193.0645,341.3074,235.9387
1957-10-07,00:00,194.0507,353.1715,237.0893
1957-10-08,00:00,195.0374,5.0823,238.2383
1957-10-09,00:00,196.0247,17.0711,239.3855
1957-10-10,00:00,197.0126,29.1659,240.5311
1957-10-11,00:00,198.0011,41.3943,241.6748
1957-10-12,00:00,198.9901,53.7862,242.8167
1957-10-13,00:00,199.9798,66.3748,243.9567
1957-10-14,00:00,200.9701,79.1972,245.0948
1957-10-15,00:00,201.961,92.2923,246.231
1957-10-16,00:00,202.9526,105.696,247.3652
1957-10-17,00:00,203.9448,119.4349,248.4974
1957-10-18,00:00,204.9376,133.5173,249.6276
1957-10-19,00:00,205.9311,147.9236,250.7556
1957-10-20,00:00,206.9253,162.5995,251.8815
1957-10-21,00:00,207.92,177.4549,253.0051
1957-10-22,00:00,208.9154,192.3697,254.1265
1957-10-23,00:00,209.9113,207.2094,255.2454
1957-10-24,00:00,210.9078,221.8436,256.3619
1957-10-25,00:00,211.9049,236.1646,257.4758
1957-10-26,00:00,212.9024,250.1002,258.587
1957-10-27,00:00,213.9004,263.6174,259.6955
1957-10-28,00:00,214.8989,276.7211,260.801
1957-10-29,00:00,215.8979,289.4462,261.9036
1957-10-30,00:00,216.8973,301.8492,263.003
1957-10-31,00:00,217.8972,313.9999,264.0991
1957-11-01,00:00,218.8975,325.9741,265.1919
1957-11-02,00:00,219.8983,337.848,266.2812
1957-11-03,00:00,220.8995,349.6939,267.3669
1957-11-04,00:00,221.9012,1.5774,268.4488
1957-11-05,00:00,222.9033,13.5549,269.5268
1957-11-06,00:00,223.9059,25.6727,270.6009
1957-11-07,00:00,224.909,37.9661,271.6708
1957-11-08,00:00,225.9125,50.4599,272.7364
1957-11-09,00:00,226.9166,63.1694,273.7976
1957-11-10,00:00,227.9211,76.102,274.8542
1957-11-11,00:00,228.9262,89.2592,275.9061
1957-11-12,00:00,229.9318,102.6387,276.9531
1957-11-13,00:00,230.9379,116.2353,277.9951
1957-11-14,00:00,231.9446,130.0406,279.032
1957-11-15,00:00,232.9518,144.0417,280.0635
1957-11-16,00:00,233.9595,158.2181,281.0895
1957-11-17,00:00,234.9678,172.5378,282.1098
1957-11-18,00:00,235.9765,186.9542,283.1242
1957-11-19,00:00,236.9858,201.4047,284.1324
1957-11-20,00:00,237.9955,215.8134,285.1344
1957-11-21,00:00,239.0057,230.0961,286.1297
1957-11-22,00:00,240.0163,244.1704,287.1181
1957-11-23,00:00,241.0273,257.9655,288.0994
1957-11-24,00:00,242.0387,271.4313,289.0732
1957-11-25,00:00,243.0504,284.5448,290.0392
1957-11-26,00:00,244.0624,297.3107,290.9971
1957-11-27,00:00,245.0748,309.7604,291.9465
1957-11-28,00:00,246.0874,321.9464,292.8871
1957-11-29,00:00,247.1003,333.937,293.8185
1957-11-30,00:00,248.1135,345.8106,294.7403
1957-12-01,00:00,249.1269,357.6499,295.6521
1957-12-02,00:00,250.1406,9.5376,296.5535
1957-12-03,00:00,251.1545,21.5515,297.444
1957-12-04,00:00,252.1687,33.7602,298.3233
1957-12-05,00:00,253.1832,46.2187,299.1908
1957-12-06,00:00,254.1979,58.9641,300.0461
1957-12-07,00:00,255.2129,72.0122,300.8886
1957-12-08,00:00,256.2281,85.3558,301.7179
1957-12-09,00:00,257.2436,98.9655,302.5334
1957-12-10,00:00,258.2594,112.7945,303.3346
1957-12-11,00:00,259.2755,126.7855,304.121
1957-12-12,00:00,260.2919,140.8795,304.8919
1957-12-13,00:00,261.3085,155.0237,305.6468
1957-12-14,00:00,262.3255,169.1761,306.385
1957-12-15,00:00,263.3428,183.3058,307.1059
1957-12-16,00:00,264.3604,197.3905,307.8088
1957-12-17,00:00,265.3782,211.4102,308.4929
1957-12-18,00:00,266.3963,225.342,309.1575
1957-12-19,00:00,267.4146,239.1558,309.8018
1957-12-20,00:00,268.4331,252.8146,310.4248
1957-12-21,00:00,269.4518,266.277,311.0258
1957-12-22,00:00,270.4706,279.504,311.6038
1957-12-23,00:00,271.4895,292.4665,312.1578
